Model,Scenario,Region,Variable,Unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,baseline,zimbabwe,Commercial|Coal|Other bituminous coal|BITCOAL|Final consumption|Commercial and public services|COMMPUB,TJ,7612.87,7828.84,6749.0,6749.0,6236.08,6964.97,6236.08,6371.06,5156.24,7180.94,7882.83,5156.24,4292.37,4562.32,2051.7,2645.61,6074.1,7477.89,6560.03,8368.76,4400.35,1403.79,1160.83,173.34,201.36,204.87,196.53,119.89,90.82,47.65,48.4574883588277,49.36925372248326,50.281019086138805,51.19278444979436,52.10454981344992,53.01631517710547,53.928080540761016,54.83984590441657,55.751611268072125,56.66337663172767,57.57514199538323,58.48690735903878,59.398672722694336,60.31043808634989,61.22220345000544,62.13396881366099,63.04573417731655,63.957499540972094,64.86926490462764,65.7810302682832,66.69279563193875,67.60456099559431,68.51632635924986,69.4280917229054,70.33985708656097,71.25162245021652,72.16338781387208,73.07515317752762,73.98691854118317,74.89868390483873,75.81044926849428
PD22,baseline,zimbabwe,Commercial|Electricity and Heat|Electricity|ELECTR|Final consumption|Commercial and public services|COMMPUB,TJ,3567.6008,4032.0007,4327.2001,4291.201,4842.00035,4798.80065,5435.999400000001,6479.99915,6479.99915,5849.99895,5544.00075,5572.799150000001,5374.80015,5223.5991,5155.19925,5252.3996,6012.001,5363.9992,5270.399149999999,5000.39995,4463.99985,4932.0001,4971.59945,5039.99935,4899.59925,4625.99975,4874.3991,4816.1507,5065.73035,4320.739949999999,4447.536686679131,4588.103089335365,4728.669491991601,4869.235894647835,5009.80229730407,5150.368699960305,5290.93510261654,5431.501505272774,5572.067907929009,5712.634310585244,5853.200713241478,5993.767115897714,6134.333518553948,6274.899921210183,6415.466323866418,6556.032726522652,6696.599129178887,6837.165531835122,6977.731934491356,7118.298337147591,7258.864739803826,7399.43114246006,7539.997545116295,7680.56394777253,7821.130350428764,7961.696753085,8102.263155741234,8242.829558397469,8383.395961053704,8523.96236370994,8664.528766366173
PD22,baseline,zimbabwe,Electric Power|Biofuels and Waste|Primary solid biofuels|PRIMSBIO|Electricity output|Electricity output -autoproducer electricity plants|ELAUTOE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.8,226.8,284.40000000000003,205.2,338.40000000000003,471.6,604.8000000000001,597.6,518.4,460.8,529.2,544.8960000000001,671.76,681.3720000000001,703.55232163942,727.8065518941279,752.0607821488358,776.3150124035436,800.5692426582515,824.8234729129593,849.0777031676672,873.3319334223751,897.5861636770829,921.8403939317908,946.0946241864988,970.3488544412064,994.6030846959144,1018.857314950622,1043.11154520533,1067.365775460038,1091.6200057147455,1115.8742359694536,1140.1284662241617,1164.382696478869,1188.6369267335772,1212.891156988285,1237.145387242993,1261.3996174977008,1285.6538477524086,1309.9080780071165,1334.1623082618244,1358.4165385165322,1382.67076877124,1406.924999025948,1431.1792292806558
PD22,baseline,zimbabwe,Electric Power|Biofuels and Waste|Primary solid biofuels|PRIMSBIO|Transformation processes|Autoproducer electricity plants|AUTOELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8285.0,-6903.0,-6382.0,-6213.0,-4947.0,-3681.0,-2414.0,-2390.0,-2074.0,-1843.0,-2117.0,-2179.59,-2687.04,-2725.41,-2814.128747467303,-2911.142891985251,-3008.1570365031994,-3105.171181021148,-3202.185325539096,-3299.1994700570435,-3396.213614574992,-3493.22775909294,-3590.241903610888,-3687.256048128836,-3784.270192646784,-3881.284337164732,-3978.29848168268,-4075.312626200628,-4172.326770718577,-4269.340915236525,-4366.355059754473,-4463.369204272421,-4560.3833487903685,-4657.397493308317,-4754.411637826265,-4851.425782344213,-4948.439926862162,-5045.454071380109,-5142.468215898058,-5239.482360416006,-5336.4965049339535,-5433.510649451902,-5530.524793969849,-5627.538938487798,-5724.553083005746
PD22,baseline,zimbabwe,Electric Power|Coal|Coke oven gas|COKEOVGS|Electricity output|Electricity output -main activity producer electricity plants|ELMAINE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.8,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,zimbabwe,Electric Power|Coal|Coke oven gas|COKEOVGS|Transformation processes|Main activity producer electricity plants|MAINELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-335.7,-128.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,zimbabwe,Electric Power|Coal|Other bituminous coal|BITCOAL|Electricity output|Electricity output -autoproducer electricity plants|ELAUTOE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.8,169.20000000000002,162.0,169.20000000000002,129.6,97.2,64.8,61.956,53.748,47.772,54.864,56.484,69.66000000000001,70.632,72.93124399305447,75.44547233139318,77.95970066973189,80.4739290080706,82.98815734640931,85.50238568474802,88.01661402308673,90.53084236142544,93.04507069976415,95.55929903810286,98.07352737644158,100.5877557147803,103.101984053119,105.61621239145772,108.13044072979643,110.64466906813514,113.15889740647386,115.67312574481257,118.18735408315128,120.70158242149,123.2158107598287,125.73003909816742,128.24426743650614,130.75849577484485,133.27272411318356,135.78695245152227,138.30118078986098,140.8154091281997,143.3296374665384,145.8438658048771,148.35809414321582
PD22,baseline,zimbabwe,Electric Power|Coal|Other bituminous coal|BITCOAL|Electricity output|Electricity output -main activity producer electricity plants|ELMAINE,TJ,17974.8,20779.2,18273.6,19461.6,19584.0,19893.6,18576.0,18630.0,16765.2,14907.6,13446.0,17668.8,17146.8,12384.0,15109.2,15966.0,8884.800000000001,7498.8,6346.8,6148.8,9763.2,13723.2,12873.6,15598.8,15770.160000000002,16304.4,14028.12,12122.64,14811.12,14495.04,14966.888930358538,15482.856768354815,15998.824606351096,16514.792444347375,17030.760282343654,17546.728120339933,18062.69595833621,18578.66379633249,19094.63163432877,19610.599472325048,20126.567310321327,20642.535148317605,21158.502986313884,21674.470824310163,22190.43866230644,22706.40650030272,23222.374338299,23738.34217629528,24254.31001429156,24770.27785228784,25286.245690284115,25802.2135282804,26318.18136627668,26834.14920427295,27350.117042269227,27866.084880265505,28382.052718261784,28898.020556258063,29413.988394254346,29929.95623225062,30445.9240702469
PD22,baseline,zimbabwe,Electric Power|Coal|Other bituminous coal|BITCOAL|Transformation processes|Autoproducer electricity plants|AUTOELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-701.9,-566.92,-539.92,-566.92,-431.94,-323.95,-215.97,-206.46,-179.17,-159.22,-182.87,-188.3,-232.14,-235.43,-243.09382111910767,-251.4742262852517,-259.8546314513957,-268.23503661753966,-276.61544178368365,-284.99584694982764,-293.3762521159716,-301.75665728211567,-310.13706244825966,-318.51746761440364,-326.89787278054763,-335.2782779466916,-343.65868311283566,-352.03908827897965,-360.4194934451236,-368.7998986112676,-377.1803037774116,-385.5607089435556,-393.9411141096996,-402.3215192758436,-410.7019244419876,-419.0823296081316,-427.4627347742756,-435.8431399404196,-444.2235451065636,-452.6039502727076,-460.9843554388516,-469.3647606049956,-477.7451657711396,-486.1255709372836,-494.50597610342754
PD22,baseline,zimbabwe,Electric Power|Coal|Other bituminous coal|BITCOAL|Transformation processes|Main activity producer electricity plants|MAINELEC,TJ,-72052.32,-89491.74,-90409.6,-82283.81,-85496.33,-76695.64,-68758.81,-61280.92,-63791.55,-60983.97,-54720.89,-71620.39,-65897.23,-48430.83,-59499.18,-62846.69,-39549.14,-34311.91,-26861.02,-27643.9,-50158.57,-61523.88,-57258.52,-69373.51,-70135.61,-74110.9,-63764.17,-55102.91,-67323.27,-65886.55,-68031.31801323172,-70376.626529561,-72721.9350458903,-75067.24356221959,-77412.55207854889,-79757.86059487818,-82103.16911120748,-84448.47762753676,-86793.78614386605,-89139.09466019535,-91484.40317652463,-93829.71169285392,-96175.02020918322,-98520.32872551252,-100865.6372418418,-103210.94575817107,-105556.2542745004,-107901.56279082967,-110246.87130715896,-112592.17982348826,-114937.48833981756,-117282.79685614684,-119628.10537247612,-121973.41388880544,-124318.72240513471,-126664.030921464,-129009.3394377933,-131354.6479541226,-133699.9564704519,-136045.26498678117,-138390.57350311047
