model,scenario,region,sector,product_long,flow_category,flow_long,unit,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,baseline,mrwanda,Agriculture,Optimal Intensity,Emissions,CO2,Mha,0.0,0.0001229729729729,0.0002459459459459,0.0003689189189189,0.0004918918918918,0.0006148648648648,0.0007378378378378,0.0008608108108108,0.0009837837837837,0.0011067567567567,0.0012297297297297,0.0013527027027027,0.0014756756756756,0.0015986486486486,0.0017216216216216,0.0018445945945945,0.0019675675675675,0.0020905405405405,0.0022135135135135,0.0023364864864864,0.0024594594594594,0.0025824324324324,0.0027054054054054,0.0028283783783783,0.0029513513513513,0.0030743243243243,0.0031972972972972,0.0033202702702702,0.0034432432432432,0.0035662162162162,0.0036891891891891,0.0038121621621621,0.0039351351351351,0.0040581081081081,0.004181081081081,0.004304054054054,0.004427027027027,0.00455,0.0046729729729729,0.0047959459459459,0.0049189189189189,0.0050418918918918,0.0051648648648648,0.0052878378378378,0.0054108108108108,0.0055337837837837,0.0056567567567567,0.0057797297297297,0.0059027027027027,0.0060256756756756,0.0061486486486486,0.0062716216216216,0.0063945945945945,0.0065175675675675,0.0066405405405405,0.0067635135135135,0.0068864864864864,0.0070094594594594,0.0071324324324324,0.0072554054054054,0.0073783783783783,0.0075013513513513,0.0076243243243243,0.0077472972972972,0.0078702702702702,0.0079932432432432,0.0081162162162162,0.0082391891891891,0.0083621621621621,0.0084851351351351,0.0086081081081081,0.008731081081081,0.008854054054054,0.008977027027027,0.0091,0.0092229729729581,0.0093459459459307,0.0094689189189033,0.0095918918918759,0.0097148648648484,0.009837837837821,0.0099608108107936,0.0100837837837662,0.0102067567567388,0.0103297297297114,0.010452702702684,0.0105756756756566,0.0106986486486292,0.0108216216216018,0.0109445945945743,0.0110675675675469,0.0111905405405195,0.0113135135134921,0.0114364864864647,0.0115594594594373,0.0116824324324099,0.0118054054053825,0.0119283783783551,0.0120513513513277,0.0121743243243003,0.0122972972972728,0.0124202702702454,0.012543243243218,0.0126662162161906,0.0127891891891632,0.0129121621621358,0.0130351351351084,0.013158108108081,0.0132810810810536,0.0134040540540262,0.0135270270269987
PD22,baseline,mrwanda,Forests & Wetlands,Peat Restoration,Emissions,CO2,Mha,0.0,8.4e-05,0.000168,0.000252,0.000336,0.0004199999999999,0.000504,0.000588,0.000672,0.0007559999999999,0.0008399999999999,0.0009239999999999,0.001008,0.0010919999999999,0.001176,0.0012599999999999,0.001344,0.001428,0.0015119999999999,0.001596,0.0016799999999999,0.0017639999999999,0.0018479999999999,0.0019319999999999,0.002016,0.0021,0.0021839999999999,0.002268,0.002352,0.002436,0.0025199999999999,0.002604,0.002688,0.0027719999999999,0.002856,0.00294,0.0030239999999999,0.0031079999999999,0.003192,0.003276,0.0033599999999999,0.003444,0.0035279999999999,0.0036119999999999,0.0036959999999999,0.0037799999999999,0.0038639999999999,0.003948,0.004032,0.004116,0.0042,0.004284,0.0043679999999999,0.0044519999999999,0.004536,0.00462,0.004704,0.004788,0.004872,0.0049559999999999,0.0050399999999999,0.005124,0.005208,0.005292,0.005376,0.00546,0.0055439999999999,0.0056279999999999,0.005712,0.005796,0.00588,0.005964,0.0060479999999999,0.0061319999999999,0.0062159999999999,0.0063,0.0063839999999935,0.0064679999999934,0.0065519999999932,0.0066359999999931,0.0067199999999929,0.0068039999999927,0.0068879999999926,0.0069719999999924,0.0070559999999923,0.0071399999999921,0.0072239999999919,0.0073079999999918,0.0073919999999916,0.0074759999999914,0.0075599999999913,0.0076439999999911,0.007727999999991,0.0078119999999908,0.0078959999999906,0.0079799999999905,0.0080639999999903,0.0081479999999902,0.00823199999999,0.0083159999999898,0.0083999999999897,0.0084839999999895,0.0085679999999893,0.0086519999999892,0.008735999999989,0.0088199999999889,0.0089039999999887,0.0089879999999885,0.0090719999999884,0.0091559999999882,0.0092399999999881
PD22,baseline,mrwanda,Agriculture,Agroforestry,Emissions,CO2,Mha,0.0,0.0148972972972973,0.0297945945945946,0.0446918918918918,0.0595891891891892,0.0744864864864865,0.0893837837837837,0.104281081081081,0.1191783783783784,0.1340756756756757,0.148972972972973,0.1638702702702703,0.1787675675675675,0.1936648648648648,0.2085621621621621,0.2234594594594594,0.2383567567567568,0.253254054054054,0.2681513513513514,0.2830486486486486,0.297945945945946,0.3128432432432432,0.3277405405405406,0.3426378378378378,0.3575351351351351,0.3724324324324324,0.3873297297297297,0.402227027027027,0.4171243243243243,0.4320216216216216,0.4469189189189189,0.4618162162162162,0.4767135135135136,0.4916108108108108,0.5065081081081081,0.5214054054054055,0.5363027027027027,0.5512,0.5660972972972973,0.5809945945945947,0.595891891891892,0.6107891891891892,0.6256864864864865,0.6405837837837838,0.6554810810810812,0.6703783783783784,0.6852756756756756,0.700172972972973,0.7150702702702703,0.7299675675675676,0.7448648648648649,0.7597621621621623,0.7746594594594595,0.7895567567567569,0.8044540540540541,0.8193513513513514,0.8342486486486487,0.849145945945946,0.8640432432432433,0.8789405405405405,0.8938378378378379,0.9087351351351352,0.9236324324324324,0.9385297297297298,0.9534270270270272,0.9683243243243244,0.9832216216216216,0.998118918918919,1.0130162162162162,1.0279135135135136,1.042810810810811,1.057708108108108,1.0726054054054055,1.0875027027027029,1.1024,1.102400000000194,1.1172972972974935,1.1321945945947935,1.1470918918920936,1.1619891891893934,1.1768864864866937,1.1917837837839933,1.2066810810812931,1.2215783783785932,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306,1.2306
PD22,pathway,mrwanda,Forests & Wetlands,Avoided Coastal Impacts,Emissions,CO2,Mha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,mrwanda,Forests & Wetlands,Avoided Forest Conversion,Emissions,CO2,Mha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.104399025813296e-05,9.105636581474907e-05,9.107147288887008e-05,9.108991437760356e-05,9.111242624872508e-05,9.113990691185178e-05,9.117345307237548e-05,9.12144034990168e-05,9.126439245167717e-05,9.132541490178716e-05,9.13999061479602e-05,9.149083900423988e-05,9.160184243950691e-05,9.17373464026638e-05,9.1902758613208e-05,9.210468037243424e-05,9.23511700076689e-05,9.265206446277172e-05,9.301937186847412e-05,9.346775075853712e-05,9.401509505519344e-05,9.468324816780837e-05,9.54988747004845e-05,9.64945245529054e-05,9.770993187480782e-05,9.91936007041182e-05,0.0001010047405554,0.0001032156291848,0.0001059144967952,0.0001092090467414
PD22,pathway,mrwanda,Forests & Wetlands,Avoided Peat Impacts,Emissions,CO2,Mha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,mrwanda,Agriculture,Biochar,Emissions,CO2,Mha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011589739208441,0.0023179478416882,0.0023179478416882,0.0023179478416882,0.0023179478416882,0.0023179478416882,0.0023179478416882,0.0029152651701232,0.0035125824985582,0.0041098998269933,0.0047072171554283,0.0053045344838633,0.0061996189581152,0.0070947034323672,0.0079897879066191,0.008884872380871,0.0097799568551229,0.0141234345030863,0.0184669121510497,0.0228103897990132,0.0271538674469766,0.03149734509494,0.0358078365620795,0.0401183280292189,0.0466917903700064,0.053265252710794,0.0598387150515816,0.0643141374228411,0.0735443245975636,0.0827745117722861,0.0920046989470087,0.09347570430808,0.0949467096691514,0.1121084388816506,0.1292701680941498,0.1327470898566821,0.1362240116192144,0.1397009333817467,0.150265426429441,0.1608299194771353,0.1608299223427322,0.1608299229740988,0.160829923744572,0.1608299246848007,0.1608299258321867,0.160829927232372,0.160829928941055,0.160829931026206,0.1608299335707706,0.1608299366759699,0.1608299404653264,0.160829945089578,0.1608299507326741,0.1608299576190929,0.1608299660227712,0.1608299762780012,0.1608299887927283,0.1608300040647794,0.1608300227016655,0.1608300454447479
PD22,pathway,mrwanda,Forests & Wetlands,Coastal Restoration,Emissions,CO2,Mha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,mrwanda,Agriculture,Cropland Soil Health,Emissions,CO2,Mha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008725161437308,0.0017450322874616,0.0017450322874616,0.0017450322874616,0.0017450322874616,0.0017450322874616,0.0017450322874616,0.0021947136846152,0.0026443950817687,0.0030940764789223,0.0035437578760759,0.0039934392732295,0.0046672902026954,0.0053411411321614,0.0060149920616274,0.0066888429910933,0.0073626939205593,0.0106326159607566,0.013902538000954,0.0171724600411513,0.0204423820813487,0.023712304121546,0.0269573930099603,0.0302024818983745,0.0351512144879453,0.040099947077516,0.0450486796670867,0.0484179343144165,0.055366742371924,0.0623155504294315,0.069264358486939,0.0703717828232127,0.0714792071594865,0.0843991577493467,0.097319108339207,0.0999366567703994,0.1025542052015919,0.1051717536327844,0.113125073866023,0.1210783940992617,0.1210783962565833,0.1210783967318982,0.1210783973119374,0.1210783980197745,0.1210783988835668,0.1210783999376754,0.1210784012240318,0.1210784027938064,0.1210784047094437,0.1210784070471465,0.1210784098999067,0.1210784133812052,0.1210784176295255,0.1210784228138627,0.1210784291404459,0.1210784368609421,0.1210784462824668,0.1210784577798016,0.1210784718103019,0.1210784889320906
PD22,pathway,mrwanda,Forests & Wetlands,Improved Forest Mgmt,Emissions,CO2,m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,mrwanda,Agriculture,Improved Rice,Emissions,CH4,Mha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.716425667642054e-06,1.943285133528411e-05,1.943285133528411e-05,1.943285133528411e-05,1.943285133528411e-05,1.943285133528411e-05,1.943285133528411e-05,2.444054764091501e-05,2.944824394654592e-05,3.4455940252176826e-05,3.946363655780774e-05,4.447133286343864e-05,5.197540314829451e-05,5.947947343315037e-05,6.698354371800623e-05,7.44876140028621e-05,8.199168428771796e-05,0.0001184058580206,0.0001548200317534,0.0001912342054863,0.0002276483792192,0.0002640625529521,0.0003002001822621,0.0003363378115722,0.0003914473848461,0.00044655695812,0.0005016665313939,0.0005391868828182,0.0006165694933918,0.0006939521039653,0.0007713347145389,0.0007836671009632,0.0007959994873875,0.0009398773290046,0.0010837551706216,0.0011129044476245,0.0011420537246274,0.0011712030016303,0.0012597719586777,0.001348340915725,0.0013483409397492,0.0013483409450423,0.0013483409515017,0.0013483409593843,0.0013483409690035,0.0013483409807422,0.0013483409950672,0.0013483410125484,0.0013483410338811,0.001348341059914,0.0013483410916826,0.0013483411304507,0.0013483411777604,0.0013483412354937,0.0013483413059471,0.0013483413919233,0.0013483414968424,0.0013483416248778,0.0013483417811228,0.0013483419717928
PD22,pathway,mrwanda,Forests & Wetlands,Natural Regeneration,Emissions,CO2,Mha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
