Model,Scenario,Region,Variable,Unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,baseline,gibraltar,Commercial|Electricity and Heat|Electricity|ELECTR|Final consumption|Commercial and public services|COMMPUB,TJ,0.0,32.4016,46.8001,57.602,57.602,46.8001,54.0013,50.4007,54.0013,50.4007,64.7991,35.9981,28.801,25.2003,10.8019,10.8019,14.3984,17.9991,17.9991,17.9991,17.9991,14.3984,57.602,32.4016,61.1985,54.0013,115.1998,114.9277,115.9492,118.2771,122.71216582631448,126.01061784794815,129.30906986958186,132.60752189121553,135.90597391284922,139.20442593448288,142.50287795611658,145.80132997775024,149.09978199938394,152.3982340210176,155.6966860426513,158.99513806428496,162.29359008591865,165.59204210755232,168.890494129186,172.18894615081967,175.48739817245337,178.78585019408703,182.08430221572075,185.3827542373544,188.68120625898808,191.97965828062172,195.27811030225544,198.5765623238891,201.8750143455228,205.1734663671565,208.47191838879016,211.77037041042385,215.06882243205752,218.3672744536912,221.66572647532487
PD22,baseline,gibraltar,Electric Power|Electricity and Heat|Electricity|ELECTR|Energy industry own use and Losses|Losses|DISTLOSS,TJ,-17.9991,-17.9991,-10.8019,-10.8019,-10.8019,-10.8019,-10.8019,-10.8019,-14.3984,-14.3984,-14.3984,-14.3984,-14.3984,-14.3984,-14.3984,-14.3984,-17.9991,-17.9991,-17.9991,-17.9991,-17.9991,-17.9991,-17.9991,-21.5997,-21.5997,-25.2003,-21.5997,-23.287,-23.4963,-23.9694,-23.54970323751177,-23.697067254789328,-23.84443127206688,-23.991795289344434,-24.13915930662199,-24.286523323899544,-24.433887341177098,-24.58125135845465,-24.728615375732204,-24.87597939300976,-25.02334341028731,-25.170707427564864,-25.31807144484242,-25.465435462119974,-25.612799479397527,-25.76016349667508,-25.90752751395264,-26.054891531230187,-26.20225554850774,-26.349619565785297,-26.49698358306285,-26.644347600340403,-26.79171161761796,-26.93907563489551,-27.086439652173063,-27.233803669450616,-27.38116768672817,-27.52853170400573,-27.67589572128328,-27.823259738560832,-27.970623755838385
PD22,baseline,gibraltar,"Electric Power|Electricity and Heat|Electricity|ELECTR|Energy industry own use and Losses|Own use in electricity, CHP and heat plants|EPOWERPLT",TJ,-3.6006,-7.2013,-7.2013,-7.2013,-7.2013,-7.2013,-7.2013,-7.2013,-7.2013,-7.2013,-10.8019,-10.8019,-10.8019,-10.8019,-10.8019,-10.8019,-10.8019,-10.8019,-10.8019,-10.8019,-14.3984,-10.8019,-14.3984,-14.3984,-14.3984,-14.3984,-14.3984,-15.3739,-15.5079,-15.8177,-15.540736977145444,-15.637984293143807,-15.73523160914217,-15.832478925140531,-15.929726241138896,-16.026973557137257,-16.12422087313562,-16.221468189133983,-16.318715505132346,-16.41596282113071,-16.51321013712907,-16.610457453127434,-16.707704769125797,-16.80495208512416,-16.902199401122523,-16.999446717120886,-17.09669403311925,-17.193941349117612,-17.291188665115975,-17.388435981114338,-17.4856832971127,-17.58293061311106,-17.680177929109423,-17.777425245107786,-17.87467256110615,-17.97191987710451,-18.069167193102874,-18.16641450910124,-18.2636618250996,-18.360909141097963,-18.45815645709633
PD22,baseline,gibraltar,Electric Power|Electricity and Heat|Electricity|ELECTR|Transformation processes|Main activity producer electricity plants|MAINELEC,TJ,284.401,331.201,356.4014,370.7998,381.6017,388.7988,396.0001,399.6008,417.5998,431.9982,450.0015,453.5979,464.3999,482.3989,489.6002,522.0019,543.6016,558.0,597.5987,626.3997,637.2017,615.602,633.601,680.4011,712.7985,806.3986,770.4005,768.5583,775.3912,790.9744,777.1246834909898,781.9875989226528,786.8505143543158,791.7134297859787,796.5763452176417,801.4392606493046,806.3021760809677,811.1650915126306,816.0280069442936,820.8909223759565,825.7538378076196,830.6167532392825,835.4796686709454,840.3425841026084,845.2054995342714,850.0684149659344,854.9313303975973,859.7942458292603,864.6571612609233,869.5200766925863,874.3829921242492,879.2459075559123,884.1088229875752,888.9717384192381,893.8346538509011,898.6975692825641,903.5604847142272,908.42340014589,913.2863155775532,918.149231009216,923.012146440879
PD22,baseline,gibraltar,Electric Power|Electricity and Heat|Offshore wind energy|OFFSHORE|Electricity output|Electricity output -autoproducer electricity plants|ELAUTOE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,gibraltar,Electric Power|Electricity and Heat|Offshore wind energy|OFFSHORE|Electricity output|Electricity output -main activity producer electricity plants|ELMAINE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,gibraltar,Electric Power|Electricity and Heat|Offshore wind energy|OFFSHORE|Transformation processes|Autoproducer electricity plants|AUTOELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,gibraltar,Electric Power|Electricity and Heat|Offshore wind energy|OFFSHORE|Transformation processes|Main activity producer electricity plants|MAINELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,gibraltar,Electric Power|Electricity and Heat|Onshore wind energy|ONSHORE|Electricity output|Electricity output -autoproducer electricity plants|ELAUTOE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,gibraltar,Electric Power|Electricity and Heat|Onshore wind energy|ONSHORE|Electricity output|Electricity output -main activity producer electricity plants|ELMAINE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
